compound,positive,neutral,negative,Date,tweets_ago,tweet,news source
-0.8481,0.0,0.595,0.405,Sat Jul 28 22:00:13 +0000 2018,19,Gun control groups lost an emergency bid to block a Texas organization from posting instructions to 3-D print a gun… https://t.co/T9WXZ4sTzh,CNN
-0.6908,0.0,0.711,0.289,Sat Jul 28 22:20:06 +0000 2018,18,"Citing possible fraud, Michigan State University has stopped making payments from a fund established to financially… https://t.co/FLD9W9sjYm",CNN
-0.802,0.0,0.647,0.353,Sat Jul 28 22:40:02 +0000 2018,17,"A police officer in Meridian, Mississippi, has been fired after using his stun gun against a handcuffed suspect dur… https://t.co/bXiUABDFik",CNN
-0.4404,0.0,0.854,0.146,Sat Jul 28 23:00:08 +0000 2018,16,"20 times that Trump and his allies denied he knew of the 2016 Trump Tower meeting 
https://t.co/oQtMns1opu https://t.co/B9WQrDLTpM",CNN
0.4215,0.141,0.859,0.0,Sat Jul 28 23:32:30 +0000 2018,15,"The United States government ""completely turned their back"" on Puerto Rico after Hurricane Maria, NBA star Carmelo… https://t.co/BHgNQ5w22A",CNN
-0.4404,0.0,0.873,0.127,Sat Jul 28 23:45:00 +0000 2018,14,"""I think a lot of people are tired of hearing ... the adults talk"": On #VanJonesShow, NBA star Carmelo Anthony tell… https://t.co/iLOAONVNMm",CNN
0.0,0.0,1.0,0.0,Sun Jul 29 00:00:01 +0000 2018,13,"Meet the three Democrat women who are all ""elevating one another"" by working together to run for Democratic house s… https://t.co/kXZDKQKJk3",CNN
-0.3612,0.132,0.62,0.248,Sun Jul 29 00:20:07 +0000 2018,12,"Growing homophobia will fuel the HIV epidemic, experts fear https://t.co/5aVw35UywI",CNN
0.0,0.0,1.0,0.0,Sun Jul 29 00:40:04 +0000 2018,11,"Ximena Barreto, a far-right pundit appointed to a communications post at the Department of Health and Human Service… https://t.co/H6EG3ArFc3",CNN
-0.3818,0.0,0.776,0.224,Sun Jul 29 01:00:15 +0000 2018,10,"Inside Alaska's battles over land, sea and life https://t.co/HhWAA0LcEI https://t.co/v3D18bp3fc",CNN
0.4019,0.137,0.863,0.0,Sun Jul 29 01:20:04 +0000 2018,9,Eric Holder says he's interested in being president. And he thinks he has what it takes. https://t.co/g40sNBLoot https://t.co/de8cONQfPy,CNN
0.0772,0.061,0.939,0.0,Sun Jul 29 01:40:01 +0000 2018,8,"We haven't seen their faces. We don't know their names. We only know a number: 711.

That's how many immigrant kids… https://t.co/bxS9VpMgqe",CNN
0.0,0.0,1.0,0.0,Sun Jul 29 02:00:16 +0000 2018,7,"Women turned out in force in Pakistan's general election this week, shoving aside often decades of patriarchy and t… https://t.co/ZbhbdD3Cdz",CNN
0.4215,0.113,0.887,0.0,Sun Jul 29 02:20:10 +0000 2018,6,Did you know The Flintstones was the 1st animated series to air in primetime? +1 if you know the popular sitcom man… https://t.co/IBeY1uLsKI,CNN
0.0,0.0,1.0,0.0,Sun Jul 29 02:40:05 +0000 2018,5,"2018 is on pace to be the fourth hottest year on record, according to data from the National Oceanic and Atmospheri… https://t.co/L1oeSTpdbf",CNN
-0.4767,0.0,0.846,0.154,Sun Jul 29 03:00:10 +0000 2018,4,"A North Miami Beach police officer arrested after allegedly kicking a pregnant woman in the stomach has been fired,… https://t.co/p4GTp8N3O4",CNN
-0.8137,0.0,0.655,0.345,Sun Jul 29 03:30:03 +0000 2018,3,"""She doesn't want to let go."" A mourning orca mom carried her dead baby for days through the ocean… https://t.co/M6DrUJMT15",CNN
-0.2732,0.0,0.896,0.104,Sun Jul 29 03:45:07 +0000 2018,2,"How a small-town French psychic became the face -- and, her family says, a victim -- of a $200 million scam… https://t.co/B73KZbED0O",CNN
-0.7906,0.0,0.708,0.292,Sun Jul 29 03:49:26 +0000 2018,1,"At least three people are dead and seven injured after a shooting in New Orleans, city police spokesman says https://t.co/w8yKRL7Ui5",CNN
0.0,0.0,1.0,0.0,Sat Jul 28 02:47:03 +0000 2018,100,The Trump administration will soon unveil its plan to undo the Obama-era climate change rule on auto pollution. But… https://t.co/YRSJe098xT,New York Times
-0.7269,0.0,0.766,0.234,Sat Jul 28 02:47:10 +0000 2018,99,It's called dark money for a reason: It's hard to trace. But millions of it were spent to kill the Affordable Care… https://t.co/P5Euv9VjnM,New York Times
-0.7269,0.0,0.766,0.234,Sat Jul 28 03:32:04 +0000 2018,98,"In the midst of an affordable housing crisis, Ben Carson has privately told aides that he views the shortage as reg… https://t.co/v6LdsrKgPx",New York Times
0.0,0.0,1.0,0.0,Sat Jul 28 03:40:23 +0000 2018,97,The Fix: Landscaping for the Not-So-Green Thumb https://t.co/IjBRx1VYcZ,New York Times
0.3182,0.161,0.839,0.0,Sat Jul 28 03:58:06 +0000 2018,96,Not sure what to do in NYC this weekend? We’ve got you. https://t.co/EGig8KW6yh,New York Times
-0.8689,0.0,0.532,0.468,Sat Jul 28 04:26:40 +0000 2018,95,Five Are Dead in Killings Tied to Texas Nursing Home Shooting https://t.co/DRGiVB1PZL,New York Times
0.0,0.0,1.0,0.0,Sat Jul 28 04:44:39 +0000 2018,94,"For many women, particularly those involved in cycling, the ""podium girls"" routine at the Tour de France seems out… https://t.co/jggVkNdkLQ",New York Times
0.128,0.118,0.786,0.096,Sat Jul 28 05:02:24 +0000 2018,93,Trump has long wielded Twitter as a weapon. Now the special counsel is investigating his tweets as part of a broad… https://t.co/1gO09Tc5Pu,New York Times
-0.4895,0.0,0.742,0.258,Sat Jul 28 05:50:28 +0000 2018,92,Paleontologists once thought these dinosaurs did not reach East Asia. They were wrong. https://t.co/FlwWeCE0Pa,New York Times
0.8617,0.517,0.483,0.0,Sat Jul 28 06:08:10 +0000 2018,91,How one great song can totally transform a love scene https://t.co/c5kQ6I6Qrj,New York Times
-0.5994,0.102,0.618,0.28,Sat Jul 28 06:26:13 +0000 2018,90,"Over four years, thousands of victims in the United States lost ""hundreds of millions"" of dollars to a fake IRS pho… https://t.co/9OzFzblhUx",New York Times
0.3818,0.167,0.833,0.0,Sat Jul 28 06:44:09 +0000 2018,89,"""The approaches by Truman and Trump are representative of a larger truth: If you want to know what a president beli… https://t.co/PoEWV0mqiI",New York Times
-0.6249,0.083,0.573,0.344,Sat Jul 28 06:46:49 +0000 2018,88,Woman Gets Five-Year Prison Sentence on Charges of Abducting Her Children https://t.co/xxFeQ2VrA2,New York Times
0.0,0.0,1.0,0.0,Sat Jul 28 07:05:23 +0000 2018,87,The $3 billion plan to turn Hoover Dam into a giant battery https://t.co/1xTlBJY2eA,New York Times
-0.296,0.0,0.905,0.095,Sat Jul 28 07:50:09 +0000 2018,86,New Zealand accused Australia this week of copying its national flag. Take the quiz and see if you can identify the… https://t.co/Kve5So31ix,New York Times
-0.1779,0.081,0.807,0.112,Sat Jul 28 08:08:46 +0000 2018,85,"A soccer ball hit his head. He thought he was fine. Then thinking, talking, reading and writing became difficult. D… https://t.co/J1pWcta3F3",New York Times
0.0,0.0,1.0,0.0,Sat Jul 28 08:27:36 +0000 2018,84,How did Dr. Seuss come up with the Lorax? https://t.co/BEX2JAnf0b,New York Times
0.0,0.0,1.0,0.0,Sat Jul 28 08:46:00 +0000 2018,83,"She was Salvador Dalí's wife, muse, model and publicist. But as a new exhibition in Barcelona shows, there was so m… https://t.co/MNEGzPChMO",New York Times
0.3804,0.224,0.776,0.0,Sat Jul 28 08:50:07 +0000 2018,82,Phys Ed: Exercise Makes the Aging Heart More Youthful https://t.co/q2UnB04RwK,New York Times
0.5106,0.248,0.752,0.0,Sat Jul 28 09:02:03 +0000 2018,81,Roast a chicken and you know you have a comfortable meal https://t.co/Z0hCdRubib https://t.co/oRXWzpZIq9,New York Times
0.3612,0.2,0.8,0.0,Sat Jul 28 09:20:16 +0000 2018,80,You should never skip the opening credits. @poniewozik explains why.  https://t.co/8EQcKoG2oV,New York Times
-0.7783,0.051,0.669,0.28,Sat Jul 28 09:39:13 +0000 2018,79,"If you want a dashboard for evidence of economic damage from the trade war, here’s what should be on it https://t.co/yKFBnkZ2C5",New York Times
-0.4404,0.0,0.805,0.195,Sat Jul 28 10:01:57 +0000 2018,78,Act of Defiance Casts Harsh Light on Europe’s Deportations of Asylum Seekers https://t.co/TeaqgRJNXt,New York Times
0.0,0.0,1.0,0.0,Sat Jul 28 10:03:02 +0000 2018,77,The EU has decided that gene-edited crops have to be as tightly regulated as GMO foods. We explain the difference. https://t.co/bOiVz53Pqa,New York Times
-0.25,0.0,0.833,0.167,Sat Jul 28 10:19:12 +0000 2018,76,"‘What Does a Trucker Look Like?’ It’s Changing, Amid a Big Shortage https://t.co/bZHMi2D6VG",New York Times
0.836,0.426,0.574,0.0,Sat Jul 28 10:21:43 +0000 2018,75,"Critic’s Notebook: Which Show Is Good, Clean Fun: ‘Rocky Horror’ or ‘The Music Man’? https://t.co/bGVyKG9Nqq",New York Times
0.4588,0.136,0.864,0.0,Sat Jul 28 11:02:02 +0000 2018,74,Whether Democrats can continue to excel among the most affluent voters is one of the biggest questions heading into… https://t.co/xXEq5FlMl8,New York Times
-0.7269,0.0,0.766,0.234,Sat Jul 28 11:21:06 +0000 2018,73,It's called dark money for a reason: It's hard to trace. But millions of it were spent to kill the Affordable Care… https://t.co/yCj97BwuTZ,New York Times
-0.7906,0.112,0.437,0.451,Sat Jul 28 11:31:49 +0000 2018,72,Pope Accepts Resignation of U.S. Cardinal at Center of Sexual Abuse Scandal https://t.co/h0wzR42wdn,New York Times
-0.0258,0.109,0.777,0.114,Sat Jul 28 11:32:40 +0000 2018,71,"Breaking: Pope Francis accepted the resignation of Cardinal Theodore McCarrick, a former U.S. archbishop who is at… https://t.co/cnKlZLEZzH",New York Times
-0.3182,0.0,0.827,0.173,Sat Jul 28 11:41:03 +0000 2018,70,"When we eat, or don’t eat, may be critical for health
https://t.co/LcKEhCeXDS",New York Times
0.4019,0.119,0.881,0.0,Sat Jul 28 12:02:05 +0000 2018,69,Millions of smart TVs in American homes are tracking everything you watch for the sake of advertisers. If that does… https://t.co/ja3rwBn3ZV,New York Times
0.5719,0.291,0.709,0.0,Sat Jul 28 12:22:06 +0000 2018,68,Here are 5 delicious recipes for a school (or work) night https://t.co/9Zer4nWxrH,New York Times
-0.5267,0.0,0.861,0.139,Sat Jul 28 12:42:03 +0000 2018,67,"In Opinion 

Kim Brooks writes, ""We now live in a country where it is seen as abnormal, or even criminal, to allow… https://t.co/gTrNypIBUJ",New York Times
-0.802,0.0,0.745,0.255,Sat Jul 28 13:03:01 +0000 2018,66,"Her dead calf resting on her nose, an orca whale has swum in mourning for more than 3 days in the Pacific Northwest… https://t.co/2z22o3FeYr",New York Times
0.2755,0.161,0.839,0.0,Sat Jul 28 13:21:05 +0000 2018,65,"They didn't have children and, most said, they don't have regrets  https://t.co/zTCYZVNrad",New York Times
0.34,0.255,0.745,0.0,Sat Jul 28 13:21:19 +0000 2018,64,Trump Endorses Candidates in Three More Races https://t.co/dlOCzfUEgz,New York Times
0.4939,0.219,0.781,0.0,Sat Jul 28 13:42:05 +0000 2018,63,It's not your just imagination: Netflix is stockpiling original programming. Here are 9 things worth checking out. https://t.co/eNhFCa0qpX,New York Times
-0.296,0.0,0.872,0.128,Sat Jul 28 13:52:00 +0000 2018,62,British lawmakers have accused Facebook of providing “disingenuous answers”  to questions related to Russia’s explo… https://t.co/zLvZtSrKqC,New York Times
-0.6249,0.0,0.683,0.317,Sat Jul 28 14:00:27 +0000 2018,61,British Lawmakers Accuse Facebook of Failing to Aid Inquiry Into ‘Fake News’ https://t.co/CXYlsFbNw1,New York Times
0.6258,0.311,0.574,0.115,Sat Jul 28 14:02:02 +0000 2018,60,"This is a recipe to win the dinner party sweepstakes, and at very low stakes https://t.co/vgrrLsQA9Q",New York Times
-0.5994,0.0,0.822,0.178,Sat Jul 28 14:12:05 +0000 2018,59,"After 3 people were shot to death at a Texas nursing home, 2 more bodies were discovered at a nearby residence. Off… https://t.co/MeKEiS0YmG",New York Times
-0.5423,0.0,0.844,0.156,Sat Jul 28 14:17:01 +0000 2018,58,"CBS says it will investigate its CEO, Les Moonves, after allegations of sexual harassment made against him by 6 wom… https://t.co/LPTj8JfiL5",New York Times
0.3182,0.161,0.839,0.0,Sat Jul 28 14:22:02 +0000 2018,57,Not sure what to do in NYC this weekend? We’ve got you. https://t.co/ICjptaaIAp,New York Times
0.4215,0.118,0.882,0.0,Sat Jul 28 14:32:06 +0000 2018,56,"For much of the past decade, the United States has paid little attention to its backyard in Latin America. All the… https://t.co/4ntnzWGh75",New York Times
0.0,0.0,1.0,0.0,Sat Jul 28 14:52:04 +0000 2018,55,Robert Mueller and Donald Trump Jr. haven't met for an interview yet. But they crossed paths at the airport. https://t.co/mOIqW8BXJs,New York Times
-0.9062,0.0,0.594,0.406,Sat Jul 28 15:02:02 +0000 2018,54,"When police in India arrested 17 men accused of assaulting the girl, there was a wave of public fury. Then the narr… https://t.co/3Enws3k5kW",New York Times
-0.1531,0.0,0.926,0.074,Sat Jul 28 15:12:06 +0000 2018,53,"“The official told me, ‘Sign here, and you will be deported together.’ They tricked me."" Now, he said, “Whenever we… https://t.co/UZ6MIHhqGP",New York Times
0.0,0.0,1.0,0.0,Sat Jul 28 15:22:04 +0000 2018,52,The 12 new songs you need to hear this week https://t.co/tIfXbNQpeF,New York Times
0.0,0.0,1.0,0.0,Sat Jul 28 15:32:05 +0000 2018,51,"The race between Stacey Abrams and Brian Kemp will, regardless of outcome, determine what Georgia represents and ho… https://t.co/C02zlgcbmk",New York Times
-0.1027,0.0,0.924,0.076,Sat Jul 28 15:42:04 +0000 2018,50,South Korea is a country that has long worked too hard. Its leaders are trying to change that. https://t.co/A6Kg1LWsPY,New York Times
0.3612,0.143,0.857,0.0,Sat Jul 28 15:52:07 +0000 2018,49,"Kristina Jackson, a 22-year-old African-American truck driver: “People say to me, ‘You don’t look like a trucker.’… https://t.co/LBGRDFI2PJ",New York Times
0.0,0.0,1.0,0.0,Sat Jul 28 16:02:02 +0000 2018,48,He ate a meat pie with a knife and fork. Some Australians were scandalized. https://t.co/UlOFTh8WaY,New York Times
0.0,0.0,1.0,0.0,Sat Jul 28 16:12:07 +0000 2018,47,"Kenya Barris, the creator of ""black-ish,"" is parting ways with ABC Studios 3 years before his contract was set to e… https://t.co/rw410pxNGJ",New York Times
-0.4767,0.0,0.838,0.162,Sat Jul 28 16:52:03 +0000 2018,46,"They disappointed people who thought they'd be a moderating influence.
They faced news stories about their unpopula… https://t.co/X2QzqXzL38",New York Times
-0.5994,0.179,0.538,0.283,Sat Jul 28 17:02:06 +0000 2018,45,"“It wasn’t ‘I’m racist and I want to glorify slavery,’” one Civil War re-enactor said. “Nobody really thought a lot… https://t.co/hdIgCrX5kC",New York Times
0.0,0.0,1.0,0.0,Sat Jul 28 17:12:05 +0000 2018,44,The Trump administration is pushing Afghan commanders to surrender rural and sparsely populated areas of the countr… https://t.co/RgFLE94P6o,New York Times
0.0,0.0,1.0,0.0,Sat Jul 28 17:22:05 +0000 2018,43,More women deserve statues in New York. Here are 10. https://t.co/eIwy7Cwv2G https://t.co/78hIIw7YG8,New York Times
0.0,0.0,1.0,0.0,Sat Jul 28 17:27:00 +0000 2018,42,"Since 2012, according to officials, there has not been a month in California without a wildfire burning — a stark c… https://t.co/w7eUsu2M8N",New York Times
-0.5267,0.0,0.82,0.18,Sat Jul 28 17:32:02 +0000 2018,41,"A woman in Spain went into hiding to avoid handing her children over to a man convicted of hitting her. Now, she is… https://t.co/I7pMY30145",New York Times
0.0,0.0,1.0,0.0,Sat Jul 28 17:42:05 +0000 2018,40,New Hampshire is 94% white. It is now trying to figure out how to change that. https://t.co/aVB7YkkKFD,New York Times
0.0,0.0,1.0,0.0,Sat Jul 28 17:52:05 +0000 2018,39,"Meet the Caramel Curves, New Orleans’s all-female motorcycle club. With stilettos and magenta-hued burnouts, they'r… https://t.co/KzI9CWIkoC",New York Times
-0.5106,0.0,0.852,0.148,Sat Jul 28 18:02:05 +0000 2018,38,A Turkish educator in Mongolia was briefly abducted on Friday. It appeared to be the latest episode of a global cam… https://t.co/ckI8SUEEd2,New York Times
0.0,0.0,1.0,0.0,Sat Jul 28 18:12:01 +0000 2018,37,"He was Dow Chemical's ""dioxin lawyer."" Now he's President Trump's pick to run the EPA's Superfund toxic cleanup pro… https://t.co/LPDNIlr9gc",New York Times
-0.8126,0.0,0.519,0.481,Sat Jul 28 18:27:56 +0000 2018,36,"Extremists attacked a school for midwives in Afghanistan, killing 2 people https://t.co/3U7wTNVCkZ",New York Times
-0.5106,0.0,0.815,0.185,Sat Jul 28 18:34:00 +0000 2018,35,"A dam collapsed in Laos and led to the deaths of dozens, with many still missing. Our correspondent traveled to Lao… https://t.co/AwDE6R5sw0",New York Times
0.0,0.0,1.0,0.0,Sat Jul 28 18:42:07 +0000 2018,34,"Beautycon (described as Sephora meets Coachella) is not unlike a theme park, with hourslong lines, expensive food a… https://t.co/hg9hYKTcY6",New York Times
0.4588,0.213,0.697,0.09,Sat Jul 28 18:52:05 +0000 2018,33,Ivanka Trump and Jared Kushner outlasted their critics and secured their White House roles. Now they're ready to st… https://t.co/NTaohB0NFE,New York Times
-0.1926,0.0,0.915,0.085,Sat Jul 28 19:02:03 +0000 2018,32,Would you pay $1 billion for this view? And the 157 acres of land that come with it? https://t.co/s4JTHWNmoG https://t.co/q5CzUU0xDS,New York Times
-0.802,0.0,0.69,0.31,Sat Jul 28 19:28:29 +0000 2018,31,"Carrie Fisher, who died in 2016, will appear in ""Star Wars: Episode IX"" using previously recorded footage https://t.co/3UOEvHOUDC",New York Times
0.0,0.0,1.0,0.0,Sat Jul 28 19:32:03 +0000 2018,30,The race to be Georgia's next governor has come to mirror the disorienting polarization of the Trump era https://t.co/dbqdarRXNc,New York Times
0.0,0.0,1.0,0.0,Sat Jul 28 19:42:05 +0000 2018,29,"American diplomats held face-to-face talks with Taliban representatives last week, Taliban officials said. It would… https://t.co/aYaoBJ1ycL",New York Times
-0.7845,0.0,0.723,0.277,Sat Jul 28 19:52:03 +0000 2018,28,A woman and 5 of her children were killed in a fire at a motel in Michigan. Her husband and 1-year-old daughter sur… https://t.co/l8L9dGGOMI,New York Times
0.0,0.0,1.0,0.0,Sat Jul 28 20:02:06 +0000 2018,27,"With Goop, Gwyneth Paltrow just wanted you to have what she had: the $795 G. Label trench coat and the $1,505 Beton… https://t.co/LEQAv7UtO4",New York Times
0.3612,0.122,0.878,0.0,Sat Jul 28 20:12:01 +0000 2018,26,"He pulled off what looked like an unprecedented move on a surfboard. Soon after, the royalty of surfing, skateboard… https://t.co/RaYcXeUCD5",New York Times
-0.4019,0.0,0.856,0.144,Sat Jul 28 20:22:06 +0000 2018,25,"In @nytopinion,

Op-Ed columnist @FrankBruni writes: ""There are problems with impeaching Donald Trump. A big one is… https://t.co/wshwJu50dV",New York Times
0.6115,0.2,0.8,0.0,Sat Jul 28 20:42:04 +0000 2018,24,"""Until I was 35, the most significant relationship I’d had as an adult was with an iguana.

It wasn’t easy to meet… https://t.co/e41fsOnk9y",New York Times
-0.0258,0.103,0.788,0.108,Sat Jul 28 20:52:05 +0000 2018,23,"Pope Francis accepted the resignation of Cardinal Theodore McCarrick, a former U.S. archbishop who is at the center… https://t.co/5Cg1xpsoII",New York Times
0.0,0.0,1.0,0.0,Sat Jul 28 21:12:03 +0000 2018,22,"“They spit when I walked in the street,” she said, describing reactions when she wore a Star of David https://t.co/fQXX7ErMF2",New York Times
-0.25,0.0,0.905,0.095,Sat Jul 28 21:22:05 +0000 2018,21,"Truck drivers have tended to be older white men. Now there's a driver shortage, so companies are trying to recruit… https://t.co/PezK8CAEpl",New York Times
0.0,0.0,1.0,0.0,Sat Jul 28 21:42:05 +0000 2018,20,The Ethicist: Should a man forgo gay sex so he can donate blood? https://t.co/LHYhIqSrDx,New York Times
0.0,0.0,1.0,0.0,Sat Jul 28 21:56:11 +0000 2018,19,Encounters: Tituss Burgess Gets Schooled on David Bowie https://t.co/6bpN1vh6hS,New York Times
0.0,0.0,1.0,0.0,Sat Jul 28 22:31:40 +0000 2018,18,"Corner Office: Dan Schulman of PayPal on Guns, Cash and Getting Punched https://t.co/h9ZVetXBRF",New York Times
-0.743,0.0,0.636,0.364,Sat Jul 28 22:34:02 +0000 2018,17,"Woman and Two of Her Great-Grandchildren Die in Carr Fire, Family Says https://t.co/J5hlULtruX",New York Times
-0.7184,0.0,0.667,0.333,Sat Jul 28 22:53:01 +0000 2018,16,"A woman and 2 of her great-grandchildren died in the Carr Fire, the family said. https://t.co/Ssu7B2E6gA",New York Times
0.0,0.0,1.0,0.0,Sat Jul 28 23:08:49 +0000 2018,15,The Ethicist: Should I Forgo Gay Sex to Donate Blood? https://t.co/iOlpWtRHqR,New York Times
-0.5267,0.0,0.541,0.459,Sat Jul 28 23:17:07 +0000 2018,14,"Mike Pence, Holy Terror https://t.co/CaruMXVqHd",New York Times
0.0,0.0,1.0,0.0,Sat Jul 28 23:55:04 +0000 2018,13,"The penthouse was often reserved for the largest, most expensive apartments. But as real estate prices fall, lounge… https://t.co/sZX5JzjtBG",New York Times
0.0,0.0,1.0,0.0,Sat Jul 28 23:57:45 +0000 2018,12,"In House Race, 2 Female Candidates Clash on Economy and Guns https://t.co/s4SflwRV4p",New York Times
-0.2023,0.0,0.847,0.153,Sun Jul 29 00:10:37 +0000 2018,11,Muslims Describe Being Confronted at Pool: ‘We’re Portrayed as Troublemakers’ https://t.co/OeROnkByai,New York Times
-0.6486,0.0,0.736,0.264,Sun Jul 29 00:18:07 +0000 2018,10,"Texas Nursing Home Shooting That Left 5 Dead Was Likely Murder-Suicide, Police Say https://t.co/sfYOGHoH0p",New York Times
0.0772,0.071,0.929,0.0,Sun Jul 29 00:32:05 +0000 2018,9,New Hampshire is 94% white. Business leaders and government officials want to make the state more diverse. https://t.co/eGSQbDTuPL,New York Times
0.0,0.0,1.0,0.0,Sun Jul 29 01:06:48 +0000 2018,8,This summery bundt packs a double dose of strawberry flavor https://t.co/LIGZWQVV2W https://t.co/YJVMTRwkqy,New York Times
0.0,0.0,1.0,0.0,Sun Jul 29 01:24:08 +0000 2018,7,"Some of them met on Instagram and most of them haven’t graduated from high school, but together, these teens are bu… https://t.co/XBGQ7MUdBT",New York Times
-0.802,0.0,0.745,0.255,Sun Jul 29 01:41:56 +0000 2018,6,"Her dead calf resting on her nose, an orca whale has swum in mourning for more than 3 days in the Pacific Northwest… https://t.co/HG6eDDUIRz",New York Times
0.3182,0.099,0.901,0.0,Sun Jul 29 01:56:42 +0000 2018,5,Uzo Aduba on her character in “Orange Is the New Black”: “What I learned very early is that Suzanne is truth starin… https://t.co/Xv08iF5KJM,New York Times
0.0,0.0,1.0,0.0,Sun Jul 29 02:49:04 +0000 2018,4,"A $50 million space station in Argentina is a symbol of China’s push to mold Latin America, often in ways that unde… https://t.co/MLNyquNNzn",New York Times
0.4939,0.219,0.781,0.0,Sun Jul 29 03:08:11 +0000 2018,3,It's not your just imagination: Netflix is stockpiling original programming. Here are 9 things worth checking out. https://t.co/7UVjHkX3vV,New York Times
0.3612,0.2,0.8,0.0,Sun Jul 29 03:26:49 +0000 2018,2,You should never skip the opening credits. @poniewozik explains why.  https://t.co/1xUQE8QfV0,New York Times
0.4019,0.119,0.881,0.0,Sun Jul 29 03:45:29 +0000 2018,1,Millions of smart TVs are tracking everything you watch for the sake of advertisers. If that doesn’t sit right with… https://t.co/sRIEw3AohN,New York Times
